Country,Region/State,Zip/Postal Code,Weight (and above),Shipping Price
THA,*,21140,10.01,185
THA,*,21140,20.01,240
THA,*,21140,30.01,260
THA,*,21140,40.01,290
THA,*,21150,0,50
THA,*,21150,2.51,70
THA,*,21150,5.01,110
THA,*,21150,10.01,150
THA,*,21150,20.01,190
THA,*,21150,30.01,210
THA,*,21150,40.01,240
THA,*,21160,0,50
THA,*,21160,2.51,70
THA,*,21160,5.01,110
THA,*,21160,10.01,150
THA,*,21160,20.01,190
THA,*,21160,30.01,210
THA,*,21160,40.01,240
THA,*,21170,0,75
THA,*,21170,2.51,95
THA,*,21170,5.01,145
THA,*,21170,10.01,185
THA,*,21170,20.01,240
THA,*,21170,30.01,260
THA,*,21170,40.01,290
THA,*,21180,0,75
THA,*,21180,2.51,95
THA,*,21180,5.01,145
THA,*,21180,10.01,185
THA,*,21180,20.01,240
THA,*,21180,30.01,260
THA,*,21180,40.01,290
THA,*,21190,0,75
THA,*,21190,2.51,95
THA,*,21190,5.01,145
THA,*,21190,10.01,185
THA,*,21190,20.01,240
THA,*,21190,30.01,260
THA,*,21190,40.01,290
THA,*,21210,0,75
THA,*,21210,2.51,95
THA,*,21210,5.01,145
THA,*,21210,10.01,185
THA,*,21210,20.01,240
THA,*,21210,30.01,260
THA,*,21210,40.01,290
THA,*,22000,0,50
THA,*,22000,2.51,70
THA,*,22000,5.01,110
THA,*,22000,10.01,150
THA,*,22000,20.01,190
THA,*,22000,30.01,210
THA,*,22000,40.01,240
THA,*,22110,0,75
THA,*,22110,2.51,95
THA,*,22110,5.01,145
THA,*,22110,10.01,185
THA,*,22110,20.01,240
THA,*,22110,30.01,260
THA,*,22110,40.01,290
THA,*,22120,0,75
THA,*,22120,2.51,95
THA,*,22120,5.01,145
THA,*,22120,10.01,185
THA,*,22120,20.01,240
THA,*,22120,30.01,260
THA,*,22120,40.01,290
THA,*,22130,0,50
THA,*,22130,2.51,70
THA,*,22130,5.01,110
THA,*,22130,10.01,150
THA,*,22130,20.01,190
THA,*,22130,30.01,210
THA,*,22130,40.01,240
THA,*,22140,0,75
THA,*,22140,2.51,95
THA,*,22140,5.01,145
THA,*,22140,10.01,185
THA,*,22140,20.01,240
THA,*,22140,30.01,260
THA,*,22140,40.01,290
THA,*,22150,0,50
THA,*,22150,2.51,70
THA,*,22150,5.01,110
THA,*,22150,10.01,150
THA,*,22150,20.01,190
THA,*,22150,30.01,210
THA,*,22150,40.01,240
THA,*,22160,0,75
THA,*,22160,2.51,95
THA,*,22160,5.01,145
THA,*,22160,10.01,185
THA,*,22160,20.01,240
THA,*,22160,30.01,260
THA,*,22160,40.01,290
THA,*,22170,0,75
THA,*,22170,2.51,95
THA,*,22170,5.01,145
THA,*,22170,10.01,185
THA,*,22170,20.01,240
THA,*,22170,30.01,260
THA,*,22170,40.01,290
THA,*,22180,0,75
THA,*,22180,2.51,95
THA,*,22180,5.01,145
THA,*,22180,10.01,185
THA,*,22180,20.01,240
THA,*,22180,30.01,260
THA,*,22180,40.01,290
THA,*,22190,0,50
THA,*,22190,2.51,70
THA,*,22190,5.01,110
THA,*,22190,10.01,150
THA,*,22190,20.01,190
THA,*,22190,30.01,210
THA,*,22190,40.01,240
THA,*,22210,0,75
THA,*,22210,2.51,95
THA,*,22210,5.01,145
THA,*,22210,10.01,185
THA,*,22210,20.01,240
THA,*,22210,30.01,260
THA,*,22210,40.01,290
THA,*,23000,0,50
THA,*,23000,2.51,70
THA,*,23000,5.01,110
THA,*,23000,10.01,150
THA,*,23000,20.01,190
THA,*,23000,30.01,210
THA,*,23000,40.01,240
THA,*,23110,0,75
THA,*,23110,2.51,95
THA,*,23110,5.01,145
THA,*,23110,10.01,185
THA,*,23110,20.01,240
THA,*,23110,30.01,260
THA,*,23110,40.01,290
THA,*,23120,0,50
THA,*,23120,2.51,70
THA,*,23120,5.01,110
THA,*,23120,10.01,150
THA,*,23120,20.01,190
THA,*,23120,30.01,210
THA,*,23120,40.01,240
THA,*,23130,0,75
THA,*,23130,2.51,95
THA,*,23130,5.01,145
THA,*,23130,10.01,185
THA,*,23130,20.01,240
THA,*,23130,30.01,260
THA,*,23130,40.01,290
THA,*,23140,0,75
THA,*,23140,2.51,95
THA,*,23140,5.01,145
THA,*,23140,10.01,185
THA,*,23140,20.01,240
THA,*,23140,30.01,260
THA,*,23140,40.01,290
THA,*,23150,0,75
THA,*,23150,2.51,95
THA,*,23150,5.01,145
THA,*,23150,10.01,185
THA,*,23150,20.01,240
THA,*,23150,30.01,260
THA,*,23150,40.01,290
THA,*,23160,0,50
THA,*,23160,2.51,70
THA,*,23160,5.01,110
THA,*,23160,10.01,150
THA,*,23160,20.01,190
THA,*,23160,30.01,210
THA,*,23160,40.01,240
THA,*,23170,0,175
THA,*,23170,2.51,195
THA,*,23170,5.01,245
THA,*,23170,10.01,285
THA,*,23170,20.01,340
THA,*,23170,30.01,360
THA,*,23170,40.01,390
THA,*,24000,0,50
THA,*,24000,2.51,70
THA,*,24000,5.01,100
THA,*,24000,10.01,130
THA,*,24000,20.01,140
THA,*,24000,30.01,165
THA,*,24000,40.01,210
THA,*,24110,0,50
THA,*,24110,2.51,70
THA,*,24110,5.01,100
THA,*,24110,10.01,130
THA,*,24110,20.01,140
THA,*,24110,30.01,165
THA,*,24110,40.01,210
THA,*,24120,0,75
THA,*,24120,2.51,95
THA,*,24120,5.01,135
THA,*,24120,10.01,165
THA,*,24120,20.01,190
THA,*,24120,30.01,215
THA,*,24120,40.01,260
THA,*,24130,0,75
THA,*,24130,2.51,95
THA,*,24130,5.01,135
THA,*,24130,10.01,165
THA,*,24130,20.01,190
THA,*,24130,30.01,215
THA,*,24130,40.01,260
THA,*,24140,0,50
THA,*,24140,2.51,70
THA,*,24140,5.01,100
THA,*,24140,10.01,130
THA,*,24140,20.01,140
THA,*,24140,30.01,165
THA,*,24140,40.01,210
THA,*,24150,0,75
THA,*,24150,2.51,95
THA,*,24150,5.01,135
THA,*,24150,10.01,165
THA,*,24150,20.01,190
THA,*,24150,30.01,215
THA,*,24150,40.01,260
THA,*,24160,0,75
THA,*,24160,2.51,95
THA,*,24160,5.01,135
THA,*,24160,10.01,165
THA,*,24160,20.01,190
THA,*,24160,30.01,215
THA,*,24160,40.01,260
THA,*,24170,0,75
THA,*,24170,2.51,95
THA,*,24170,5.01,135
THA,*,24170,10.01,165
THA,*,24170,20.01,190
THA,*,24170,30.01,215
THA,*,24170,40.01,260
THA,*,24180,0,75
THA,*,24180,2.51,95
THA,*,24180,5.01,135
THA,*,24180,10.01,165
THA,*,24180,20.01,190
THA,*,24180,30.01,215
THA,*,24180,40.01,260
THA,*,24190,0,75
THA,*,24190,2.51,95
THA,*,24190,5.01,135
THA,*,24190,10.01,165
THA,*,24190,20.01,190
THA,*,24190,30.01,215
THA,*,24190,40.01,260
THA,*,25000,0,50
THA,*,25000,2.51,70
THA,*,25000,5.01,110
THA,*,25000,10.01,150
THA,*,25000,20.01,190
THA,*,25000,30.01,210
THA,*,25000,40.01,240
THA,*,25110,0,75
THA,*,25110,2.51,95
THA,*,25110,5.01,145
THA,*,25110,10.01,185
THA,*,25110,20.01,240
THA,*,25110,30.01,260
THA,*,25110,40.01,290
THA,*,25130,0,75
THA,*,25130,2.51,95
THA,*,25130,5.01,145
THA,*,25130,10.01,185
THA,*,25130,20.01,240
THA,*,25130,30.01,260
THA,*,25130,40.01,290
THA,*,25140,0,75
THA,*,25140,2.51,95
THA,*,25140,5.01,145
THA,*,25140,10.01,185
THA,*,25140,20.01,240
THA,*,25140,30.01,260
THA,*,25140,40.01,290
THA,*,25150,0,75
THA,*,25150,2.51,95
THA,*,25150,5.01,145
THA,*,25150,10.01,185
THA,*,25150,20.01,240
THA,*,25150,30.01,260
THA,*,25150,40.01,290
THA,*,25190,0,50
THA,*,25190,2.51,70
THA,*,25190,5.01,110
THA,*,25190,10.01,150
THA,*,25190,20.01,190
THA,*,25190,30.01,210
THA,*,25190,40.01,240
THA,*,25220,0,75
THA,*,25220,2.51,95
THA,*,25220,5.01,145
THA,*,25220,10.01,185
THA,*,25220,20.01,240
THA,*,25220,30.01,260
THA,*,25220,40.01,290
THA,*,25230,0,50
THA,*,25230,2.51,70
THA,*,25230,5.01,110
THA,*,25230,10.01,150
THA,*,25230,20.01,190
THA,*,25230,30.01,210
THA,*,25230,40.01,240
THA,*,25240,0,75
THA,*,25240,2.51,95
THA,*,25240,5.01,145
THA,*,25240,10.01,185
THA,*,25240,20.01,240
THA,*,25240,30.01,260
THA,*,25240,40.01,290
THA,*,26000,0,50
THA,*,26000,2.51,70
THA,*,26000,5.01,100
THA,*,26000,10.01,130
THA,*,26000,20.01,140
THA,*,26000,30.01,165
THA,*,26000,40.01,210
THA,*,26001,0,75
THA,*,26001,2.51,95
THA,*,26001,5.01,135
THA,*,26001,10.01,165
THA,*,26001,20.01,190
THA,*,26001,30.01,215
THA,*,26001,40.01,260
THA,*,26110,0,50
THA,*,26110,2.51,70
THA,*,26110,5.01,100
THA,*,26110,10.01,130
THA,*,26110,20.01,140
THA,*,26110,30.01,165
THA,*,26110,40.01,210
THA,*,26120,0,75
THA,*,26120,2.51,95
THA,*,26120,5.01,135
THA,*,26120,10.01,165
THA,*,26120,20.01,190
THA,*,26120,30.01,215
THA,*,26120,40.01,260
THA,*,26130,0,75
THA,*,26130,2.51,95
THA,*,26130,5.01,135
THA,*,26130,10.01,165
THA,*,26130,20.01,190
THA,*,26130,30.01,215
THA,*,26130,40.01,260
THA,*,27000,0,50
THA,*,27000,2.51,70
THA,*,27000,5.01,110
THA,*,27000,10.01,150
THA,*,27000,20.01,190
THA,*,27000,30.01,210
THA,*,27000,40.01,240
THA,*,27120,0,75
THA,*,27120,2.51,95
THA,*,27120,5.01,145
THA,*,27120,10.01,185
THA,*,27120,20.01,240
THA,*,27120,30.01,260
THA,*,27120,40.01,290
THA,*,27160,0,75
THA,*,27160,2.51,95
THA,*,27160,5.01,145
THA,*,27160,10.01,185
THA,*,27160,20.01,240
THA,*,27160,30.01,260
THA,*,27160,40.01,290
THA,*,27180,0,175
THA,*,27180,2.51,195
THA,*,27180,5.01,245
THA,*,27180,10.01,285
THA,*,27180,20.01,340
THA,*,27180,30.01,360
THA,*,27180,40.01,390
THA,*,27210,0,75
THA,*,27210,2.51,95
THA,*,27210,5.01,145
THA,*,27210,10.01,185
THA,*,27210,20.01,240
THA,*,27210,30.01,260
THA,*,27210,40.01,290
THA,*,27250,0,75
THA,*,27250,2.51,95
THA,*,27250,5.01,145
THA,*,27250,10.01,185
THA,*,27250,20.01,240
THA,*,27250,30.01,260
THA,*,27250,40.01,290
THA,*,27260,0,75
THA,*,27260,2.51,95
THA,*,27260,5.01,145
THA,*,27260,10.01,185
THA,*,27260,20.01,240
THA,*,27260,30.01,260
THA,*,27260,40.01,290
THA,*,30000,0,60
THA,*,30000,2.51,80
THA,*,30000,5.01,120
THA,*,30000,10.01,170
THA,*,30000,20.01,280
THA,*,30000,30.01,340
THA,*,30000,40.01,400
THA,*,30110,0,85
THA,*,30110,2.51,105
THA,*,30110,5.01,155
THA,*,30110,10.01,205
THA,*,30110,20.01,330
THA,*,30110,30.01,390
THA,*,30110,40.01,450
THA,*,30120,0,85
THA,*,30120,2.51,105
THA,*,30120,5.01,155
THA,*,30120,10.01,205
THA,*,30120,20.01,330
THA,*,30120,30.01,390
THA,*,30120,40.01,450
THA,*,30130,0,85
THA,*,30130,2.51,105
THA,*,30130,5.01,155
THA,*,30130,10.01,205
THA,*,30130,20.01,330
THA,*,30130,30.01,390
THA,*,30130,40.01,450
THA,*,30140,0,85
THA,*,30140,2.51,105
THA,*,30140,5.01,155
THA,*,30140,10.01,205
THA,*,30140,20.01,330
THA,*,30140,30.01,390
THA,*,30140,40.01,450
THA,*,30150,0,85
THA,*,30150,2.51,105
THA,*,30150,5.01,155
THA,*,30150,10.01,205
THA,*,30150,20.01,330
THA,*,30150,30.01,390
THA,*,30150,40.01,450
THA,*,30160,0,85
THA,*,30160,2.51,105
THA,*,30160,5.01,155
THA,*,30160,10.01,205
THA,*,30160,20.01,330
THA,*,30160,30.01,390
THA,*,30160,40.01,450
THA,*,30170,0,85
THA,*,30170,2.51,105
THA,*,30170,5.01,155
THA,*,30170,10.01,205
THA,*,30170,20.01,330
THA,*,30170,30.01,390
THA,*,30170,40.01,450
THA,*,30180,0,85
THA,*,30180,2.51,105
THA,*,30180,5.01,155
THA,*,30180,10.01,205
THA,*,30180,20.01,330
THA,*,30180,30.01,390
THA,*,30180,40.01,450
THA,*,30190,0,85
THA,*,30190,2.51,105
THA,*,30190,5.01,155
THA,*,30190,10.01,205
THA,*,30190,20.01,330
THA,*,30190,30.01,390
THA,*,30190,40.01,450
THA,*,30210,0,85
THA,*,30210,2.51,105
THA,*,30210,5.01,155
THA,*,30210,10.01,205
THA,*,30210,20.01,330
THA,*,30210,30.01,390
THA,*,30210,40.01,450
THA,*,30220,0,85
THA,*,30220,2.51,105
THA,*,30220,5.01,155
THA,*,30220,10.01,205
THA,*,30220,20.01,330
THA,*,30220,30.01,390
THA,*,30220,40.01,450
THA,*,30230,0,85
THA,*,30230,2.51,105
THA,*,30230,5.01,155
THA,*,30230,10.01,205
THA,*,30230,20.01,330
THA,*,30230,30.01,390
THA,*,30230,40.01,450
THA,*,30240,0,85
THA,*,30240,2.51,105
THA,*,30240,5.01,155
THA,*,30240,10.01,205
THA,*,30240,20.01,330
THA,*,30240,30.01,390
THA,*,30240,40.01,450
THA,*,30250,0,85
THA,*,30250,2.51,105
THA,*,30250,5.01,155
THA,*,30250,10.01,205
THA,*,30250,20.01,330
THA,*,30250,30.01,390
THA,*,30250,40.01,450
THA,*,30260,0,85
THA,*,30260,2.51,105
THA,*,30260,5.01,155
THA,*,30260,10.01,205
THA,*,30260,20.01,330
THA,*,30260,30.01,390
THA,*,30260,40.01,450
THA,*,30270,0,85
THA,*,30270,2.51,105
THA,*,30270,5.01,155
THA,*,30270,10.01,205
THA,*,30270,20.01,330
THA,*,30270,30.01,390
THA,*,30270,40.01,450
THA,*,30280,0,85
THA,*,30280,2.51,105
THA,*,30280,5.01,155
THA,*,30280,10.01,205
THA,*,30280,20.01,330
THA,*,30280,30.01,390
THA,*,30280,40.01,450
THA,*,30290,0,85
THA,*,30290,2.51,105
THA,*,30290,5.01,155
THA,*,30290,10.01,205
THA,*,30290,20.01,330
THA,*,30290,30.01,390
THA,*,30290,40.01,450
THA,*,30310,0,60
THA,*,30310,2.51,80
THA,*,30310,5.01,120
THA,*,30310,10.01,170
THA,*,30310,20.01,280
THA,*,30310,30.01,340
THA,*,30310,40.01,400
THA,*,30320,0,85
THA,*,30320,2.51,105
THA,*,30320,5.01,155
THA,*,30320,10.01,205
THA,*,30320,20.01,330
THA,*,30320,30.01,390
THA,*,30320,40.01,450
THA,*,30330,0,85
THA,*,30330,2.51,105
THA,*,30330,5.01,155
THA,*,30330,10.01,205
THA,*,30330,20.01,330
THA,*,30330,30.01,390
THA,*,30330,40.01,450
THA,*,30340,0,85
THA,*,30340,2.51,105
THA,*,30340,5.01,155
THA,*,30340,10.01,205
THA,*,30340,20.01,330
THA,*,30340,30.01,390
THA,*,30340,40.01,450
THA,*,30350,0,85
THA,*,30350,2.51,105
THA,*,30350,5.01,155
THA,*,30350,10.01,205
THA,*,30350,20.01,330
THA,*,30350,30.01,390
THA,*,30350,40.01,450
THA,*,30360,0,85
THA,*,30360,2.51,105
THA,*,30360,5.01,155
THA,*,30360,10.01,205
THA,*,30360,20.01,330
THA,*,30360,30.01,390
THA,*,30360,40.01,450
THA,*,30370,0,85
THA,*,30370,2.51,105
THA,*,30370,5.01,155
THA,*,30370,10.01,205
THA,*,30370,20.01,330
THA,*,30370,30.01,390
THA,*,30370,40.01,450
THA,*,30380,0,85
THA,*,30380,2.51,105
THA,*,30380,5.01,155
THA,*,30380,10.01,205
THA,*,30380,20.01,330
THA,*,30380,30.01,390
THA,*,30380,40.01,450
THA,*,30410,0,85
THA,*,30410,2.51,105
THA,*,30410,5.01,155
THA,*,30410,10.01,205
THA,*,30410,20.01,330
THA,*,30410,30.01,390
THA,*,30410,40.01,450
THA,*,30420,0,85
THA,*,30420,2.51,105
THA,*,30420,5.01,155
THA,*,30420,10.01,205
THA,*,30420,20.01,330
THA,*,30420,30.01,390
THA,*,30420,40.01,450
THA,*,30430,0,85
THA,*,30430,2.51,105
THA,*,30430,5.01,155
THA,*,30430,10.01,205
THA,*,30430,20.01,330
THA,*,30430,30.01,390
THA,*,30430,40.01,450
THA,*,30440,0,85
THA,*,30440,2.51,105
THA,*,30440,5.01,155
THA,*,30440,10.01,205
THA,*,30440,20.01,330
THA,*,30440,30.01,390
THA,*,30440,40.01,450
THA,*,31000,0,60
THA,*,31000,2.51,80
THA,*,31000,5.01,120
THA,*,31000,10.01,170
THA,*,31000,20.01,280
THA,*,31000,30.01,340
THA,*,31000,40.01,400
THA,*,31110,0,85
THA,*,31110,2.51,105
THA,*,31110,5.01,155
THA,*,31110,10.01,205
THA,*,31110,20.01,330
THA,*,31110,30.01,390
THA,*,31110,40.01,450
THA,*,31120,0,85
THA,*,31120,2.51,105
THA,*,31120,5.01,155
THA,*,31120,10.01,205
THA,*,31120,20.01,330
THA,*,31120,30.01,390
THA,*,31120,40.01,450
THA,*,31130,0,85
THA,*,31130,2.51,105
THA,*,31130,5.01,155
THA,*,31130,10.01,205
THA,*,31130,20.01,330
THA,*,31130,30.01,390
THA,*,31130,40.01,450
THA,*,31140,0,85
THA,*,31140,2.51,105
THA,*,31140,5.01,155
THA,*,31140,10.01,205
THA,*,31140,20.01,330
THA,*,31140,30.01,390
THA,*,31140,40.01,450
THA,*,31150,0,85
THA,*,31150,2.51,105
THA,*,31150,5.01,155
THA,*,31150,10.01,205
THA,*,31150,20.01,330
THA,*,31150,30.01,390
THA,*,31150,40.01,450
THA,*,31160,0,60
THA,*,31160,2.51,80
THA,*,31160,5.01,120
THA,*,31160,10.01,170
THA,*,31160,20.01,280
THA,*,31160,30.01,340
THA,*,31160,40.01,400
THA,*,31170,0,85
THA,*,31170,2.51,105
THA,*,31170,5.01,155
THA,*,31170,10.01,205
THA,*,31170,20.01,330
THA,*,31170,30.01,390
THA,*,31170,40.01,450
THA,*,31180,0,85
THA,*,31180,2.51,105
THA,*,31180,5.01,155
THA,*,31180,10.01,205
THA,*,31180,20.01,330
THA,*,31180,30.01,390
THA,*,31180,40.01,450
THA,*,31190,0,85
THA,*,31190,2.51,105
THA,*,31190,5.01,155
THA,*,31190,10.01,205
THA,*,31190,20.01,330
THA,*,31190,30.01,390
THA,*,31190,40.01,450
THA,*,31210,0,85
THA,*,31210,2.51,105
THA,*,31210,5.01,155
THA,*,31210,10.01,205
THA,*,31210,20.01,330
THA,*,31210,30.01,390
THA,*,31210,40.01,450
THA,*,31220,0,85
THA,*,31220,2.51,105
THA,*,31220,5.01,155
THA,*,31220,10.01,205
THA,*,31220,20.01,330
THA,*,31220,30.01,390
THA,*,31220,40.01,450
THA,*,31230,0,85
THA,*,31230,2.51,105
THA,*,31230,5.01,155
THA,*,31230,10.01,205
THA,*,31230,20.01,330
THA,*,31230,30.01,390
THA,*,31230,40.01,450
THA,*,31240,0,85
THA,*,31240,2.51,105
THA,*,31240,5.01,155
THA,*,31240,10.01,205
THA,*,31240,20.01,330
THA,*,31240,30.01,390
THA,*,31240,40.01,450
THA,*,31250,0,85
THA,*,31250,2.51,105
THA,*,31250,5.01,155
THA,*,31250,10.01,205
THA,*,31250,20.01,330
THA,*,31250,30.01,390
THA,*,31250,40.01,450
THA,*,31260,0,85
THA,*,31260,2.51,105
THA,*,31260,5.01,155
THA,*,31260,10.01,205
THA,*,31260,20.01,330
THA,*,31260,30.01,390
THA,*,31260,40.01,450
THA,*,32000,0,60
THA,*,32000,2.51,80
THA,*,32000,5.01,120
THA,*,32000,10.01,170
THA,*,32000,20.01,280
THA,*,32000,30.01,340
THA,*,32000,40.01,400
THA,*,32110,0,85
THA,*,32110,2.51,105
THA,*,32110,5.01,155
THA,*,32110,10.01,205
THA,*,32110,20.01,330
THA,*,32110,30.01,390
THA,*,32110,40.01,450
THA,*,32120,0,85
THA,*,32120,2.51,105
THA,*,32120,5.01,155
THA,*,32120,10.01,205
THA,*,32120,20.01,330
THA,*,32120,30.01,390
THA,*,32120,40.01,450
THA,*,32130,0,85
THA,*,32130,2.51,105
THA,*,32130,5.01,155
THA,*,32130,10.01,205
THA,*,32130,20.01,330
THA,*,32130,30.01,390
THA,*,32130,40.01,450
THA,*,32140,0,85
THA,*,32140,2.51,105
THA,*,32140,5.01,155
THA,*,32140,10.01,205
THA,*,32140,20.01,330
THA,*,32140,30.01,390
THA,*,32140,40.01,450
THA,*,32150,0,85
THA,*,32150,2.51,105
THA,*,32150,5.01,155
THA,*,32150,10.01,205
THA,*,32150,20.01,330
THA,*,32150,30.01,390
THA,*,32150,40.01,450
THA,*,32160,0,85
THA,*,32160,2.51,105
THA,*,32160,5.01,155
THA,*,32160,10.01,205
THA,*,32160,20.01,330
THA,*,32160,30.01,390
THA,*,32160,40.01,450
THA,*,32170,0,85
THA,*,32170,2.51,105
THA,*,32170,5.01,155
THA,*,32170,10.01,205
THA,*,32170,20.01,330
THA,*,32170,30.01,390
THA,*,32170,40.01,450
THA,*,32180,0,85
THA,*,32180,2.51,105
THA,*,32180,5.01,155
THA,*,32180,10.01,205
THA,*,32180,20.01,330
THA,*,32180,30.01,390
THA,*,32180,40.01,450
THA,*,32190,0,85
THA,*,32190,2.51,105
THA,*,32190,5.01,155
THA,*,32190,10.01,205
THA,*,32190,20.01,330
THA,*,32190,30.01,390
THA,*,32190,40.01,450
THA,*,32210,0,85
THA,*,32210,2.51,105
THA,*,32210,5.01,155
THA,*,32210,10.01,205
THA,*,32210,20.01,330
THA,*,32210,30.01,390
THA,*,32210,40.01,450
THA,*,32220,0,60
THA,*,32220,2.51,80
THA,*,32220,5.01,120
THA,*,32220,10.01,170
THA,*,32220,20.01,280
THA,*,32220,30.01,340
THA,*,32220,40.01,400
THA,*,32230,0,85
THA,*,32230,2.51,105
THA,*,32230,5.01,155
THA,*,32230,10.01,205
THA,*,32230,20.01,330
THA,*,32230,30.01,390
THA,*,32230,40.01,450
THA,*,33000,0,60
THA,*,33000,2.51,80
THA,*,33000,5.01,120
THA,*,33000,10.01,170
THA,*,33000,20.01,280
THA,*,33000,30.01,340
THA,*,33000,40.01,400
THA,*,33110,0,85
THA,*,33110,2.51,105
THA,*,33110,5.01,155
THA,*,33110,10.01,205
THA,*,33110,20.01,330
THA,*,33110,30.01,390
THA,*,33110,40.01,450
THA,*,33120,0,85
THA,*,33120,2.51,105
THA,*,33120,5.01,155
THA,*,33120,10.01,205
THA,*,33120,20.01,330
THA,*,33120,30.01,390
THA,*,33120,40.01,450
THA,*,33130,0,85
THA,*,33130,2.51,105
THA,*,33130,5.01,155
THA,*,33130,10.01,205
THA,*,33130,20.01,330
THA,*,33130,30.01,390
THA,*,33130,40.01,450
THA,*,33140,0,85
THA,*,33140,2.51,105
THA,*,33140,5.01,155
THA,*,33140,10.01,205
THA,*,33140,20.01,330
THA,*,33140,30.01,390
THA,*,33140,40.01,450
THA,*,33150,0,85
THA,*,33150,2.51,105
THA,*,33150,5.01,155
THA,*,33150,10.01,205
THA,*,33150,20.01,330
THA,*,33150,30.01,390
THA,*,33150,40.01,450
THA,*,33160,0,85
THA,*,33160,2.51,105
THA,*,33160,5.01,155
THA,*,33160,10.01,205
THA,*,33160,20.01,330
THA,*,33160,30.01,390
THA,*,33160,40.01,450
THA,*,33170,0,85
THA,*,33170,2.51,105
THA,*,33170,5.01,155
THA,*,33170,10.01,205
THA,*,33170,20.01,330
THA,*,33170,30.01,390
THA,*,33170,40.01,450
THA,*,33180,0,85
THA,*,33180,2.51,105
THA,*,33180,5.01,155
THA,*,33180,10.01,205
THA,*,33180,20.01,330
THA,*,33180,30.01,390
THA,*,33180,40.01,450
THA,*,33190,0,85
THA,*,33190,2.51,105
THA,*,33190,5.01,155
THA,*,33190,10.01,205
THA,*,33190,20.01,330
THA,*,33190,30.01,390
THA,*,33190,40.01,450
THA,*,33210,0,85
THA,*,33210,2.51,105
THA,*,33210,5.01,155
THA,*,33210,10.01,205
THA,*,33210,20.01,330
THA,*,33210,30.01,390
THA,*,33210,40.01,450
THA,*,33220,0,85
THA,*,33220,2.51,105
THA,*,33220,5.01,155
THA,*,33220,10.01,205
THA,*,33220,20.01,330
THA,*,33220,30.01,390
THA,*,33220,40.01,450
THA,*,33230,0,60
THA,*,33230,2.51,80
THA,*,33230,5.01,120
THA,*,33230,10.01,170
THA,*,33230,20.01,280
THA,*,33230,30.01,340
THA,*,33230,40.01,400
THA,*,33240,0,85
THA,*,33240,2.51,105
THA,*,33240,5.01,155
THA,*,33240,10.01,205
THA,*,33240,20.01,330
THA,*,33240,30.01,390
THA,*,33240,40.01,450
THA,*,33250,0,85
THA,*,33250,2.51,105
THA,*,33250,5.01,155
THA,*,33250,10.01,205
THA,*,33250,20.01,330
THA,*,33250,30.01,390
THA,*,33250,40.01,450
THA,*,33270,0,85
THA,*,33270,2.51,105
THA,*,33270,5.01,155
THA,*,33270,10.01,205
THA,*,33270,20.01,330
THA,*,33270,30.01,390
THA,*,33270,40.01,450
THA,*,34000,0,60
THA,*,34000,2.51,80
THA,*,34000,5.01,120
THA,*,34000,10.01,170
THA,*,34000,20.01,280
THA,*,34000,30.01,340
THA,*,34000,40.01,400
THA,*,34110,0,85
THA,*,34110,2.51,105
THA,*,34110,5.01,155
THA,*,34110,10.01,205
THA,*,34110,20.01,330
THA,*,34110,30.01,390
THA,*,34110,40.01,450
THA,*,34130,0,85
THA,*,34130,2.51,105
THA,*,34130,5.01,155
THA,*,34130,10.01,205
THA,*,34130,20.01,330
THA,*,34130,30.01,390
THA,*,34130,40.01,450
THA,*,34140,0,85
THA,*,34140,2.51,105
THA,*,34141,5.01,155
THA,*,34142,10.01,205
THA,*,34143,20.01,330
THA,*,34144,30.01,390
THA,*,34145,40.01,450
THA,*,34150,0,60
THA,*,34150,2.51,80
THA,*,34150,5.01,120
THA,*,34150,10.01,170
THA,*,34150,20.01,280
THA,*,34150,30.01,340
THA,*,34150,40.01,400
THA,*,34160,0,85
THA,*,34160,2.51,105
THA,*,34160,5.01,155
THA,*,34160,10.01,205
THA,*,34160,20.01,330
THA,*,34160,30.01,390
THA,*,34160,40.01,450
THA,*,34170,0,85
THA,*,34170,2.51,105
THA,*,34170,5.01,155
THA,*,34170,10.01,205
THA,*,34170,20.01,330
THA,*,34170,30.01,390
THA,*,34170,40.01,450
THA,*,34190,0,60
THA,*,34190,2.51,80
THA,*,34190,5.01,120
THA,*,34190,10.01,170
THA,*,34190,20.01,280
THA,*,34190,30.01,340
THA,*,34190,40.01,400
THA,*,34220,0,85
THA,*,34220,2.51,105
THA,*,34220,5.01,155
THA,*,34220,10.01,205
THA,*,34220,20.01,330
THA,*,34220,30.01,390
THA,*,34220,40.01,450
THA,*,34230,0,85
THA,*,34230,2.51,105
THA,*,34230,5.01,155
THA,*,34230,10.01,205
THA,*,34230,20.01,330
THA,*,34230,30.01,390
THA,*,34230,40.01,450
THA,*,34250,0,85
THA,*,34250,2.51,105
THA,*,34250,5.01,155
THA,*,34250,10.01,205
THA,*,34250,20.01,330
THA,*,34250,30.01,390
THA,*,34250,40.01,450
THA,*,34260,0,285
THA,*,34260,2.51,305
THA,*,34260,5.01,355
THA,*,34260,10.01,405
THA,*,34260,20.01,530
THA,*,34260,30.01,590
THA,*,34260,40.01,650
THA,*,34270,0,85
THA,*,34270,2.51,105
THA,*,34270,5.01,155
THA,*,34270,10.01,205
THA,*,34270,20.01,330
THA,*,34270,30.01,390
